,Document,Page,Sentence
329,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"La ADMINISTRADORA GENERAL en uso de sus, faculladcs 1cga1cs CONSIDERANDO: "
330,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,1 Quc mcdiamc cl Dccreto [ ( ey No
331,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"10 de 22 de febrcm de 2006, se rccslrucun' e ] Enlc Regulador de los Servicios Pixblicos bajo cl nnmbre dc Autoridad Nacional dc lus Servicios Pllblicos ( en adelante ASEP ) coma organismo auxnomo del 135111110"
332,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18," Con competencia para regu1ar y contmIar, la preslaciu de 103, servicins pLIhIicns dc uhzmlecimienm de agua, pmable alcantarillado sanilal'io Clccll1C1, (, 1d Ielecomunicaciones radio y televisin 351' com, ) 105 de transmisibn y dislrihuckm dc gas, natural Que la Lay No"
333,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"6 de 3 de febrero de 1997 Par 1a Cual se dicta cl Maren, chulalorio c Instilucional para la lrcsmcin, dcl Sewicio, Publico dc Electricidad, cslablece e ] rgimen al cual, se sujctarn 1m actividades de generacin transmisin dislribucibn y comcrcializacin de energia, elclrica dcstinadas, 21, 1a prcslacin dc1 scrvicin publim dc electricidad Que e1 numeral 1 del Articulo 9 d5 ] Texto Unico de la Lcy, No"
334,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"6 dc 1997 utorga, a la ASEP 1a funcin ( 16 regular 81 ejercicio do [ as actividadcs dcl sector dc encrgia elctrica para asegurar, 1a disponibilidad de una ofena energlica elicicnle, capay"
335,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18," dc abasteccr la dcmanda, bajo criterios, sociales, 6001161111005 y de viahidad nanciera asi como propiciar la compclcncja en 81 grade y a1cancc, dcnidos por dicha, Lay Que mediantc 1a Resolucin JD-605 de 24 de abri1 de 1998, la cual ha sido modicada, a travs dc 1215 Resolutiones JD-763 (, 1c, 8 dejunio de 1908, 1113207 dc 22 dc febrbro, L16, 2002, JD-3463 de 21 de aguslo, 16, 2002, 113-4812 dc 22 de junio dc 2004, ID-5864 dt, 17 de [ Ebrsru de 2006, AN 110282143130 de 29 de 1111110 dc 2009, AN No"
336,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18," 296915161 de 23 dc septiembrc de 2009, AN 110347643161 dc 10 11c Mayo dc 2010, AN No"
337,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"458LElec dc 11 dejuiio de 2011, AN No"
338,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"5061Elec de 1, 1 dc enero de 2012, AN No"
339,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"5329-lilec dc 15 dc mayo de 2012 y, AN No"
340,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"584Hi1cc dc 31 dc diciembre de 2012, 1a ASEP aprob [ as Reglas Comerciales para cl, Mercado Mayorisla dc Electricidad Que el Articulo chundo (, "
341,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"16, 1a Resolucibn 10-605 do 24 dc abril dc 1998 y 511 $ modicaciones eslablece que las Reglas Comercialcs para 1 Mercado Mayurista dc 111cctn'cidad podrn scr, modicadas pnr, Ia, ASM, a llavs 11c ] procedimittnlu dc, Consulta, ll'lblica, ya, sea, a peticin de Part 0 de nciu Que cl numera1 15"
342,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18,"1 ( 116 1:15 Reglas Comerciales estahlecc quc toda 1110 ( 1icaci1m, a las mismas debs justicmsc en las mejoras n mjecuacioncs neccsarim para cump11r"
343,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18," Con 105 principios dcnidos en la Lay Que en el mes dc noviembre de 2011 la Secrelaria Nacional dc l'inergxa culidad cncargada de denir, las estraiegias, operativas dc ] sector energizi, contralcx 105 servicios dc una Consulloria, especializada denominada, Anzilisis y cvaluacin, dcl Mercado Mayorista de Electricidad de Panam"
344,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,18," A partir del nrocego de privatizacihn, "
345,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"Gaceta Oficial Digital viernes, 17 de mayo de 2013 Reso1ucitin AN Nokoo 1"
346,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"1 % ( 16 5 dc abril dc 2013 Pagina 2 de 4 y como rcsullado dc la misma elabor un diagnsco dcl Mercado Mayorista dc l'ilectricidad Que por lo antes cxpuesto Ia ASEP, pl'epan' ) una Pmpucsta 11 modicacin de las Reglas Comercizes la cual, fuc sometida, a la opinin de la ciudadama, 2| lravs dc } mccauismo de pmicipacin ciudadana denominndo Cnnsulla IUblic Nu"
347,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," (, ), 2313 cuyu procedimiento fue, apmbado, mediante Resolucin, AN No"
348,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"56211ilec de 28 dc septiembre de 2012, modicada por, las Resoluciones, AN No"
349,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"56521ilcc dc 12 dc nclubrc de 2012 y, AN No"
350,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"5680Elec de 30 dc octubrc dc 2012 Que duranle c ] pcriodn dc rccepcin dc comenLarins c1 cual fue dc ] 2 dc octubre hastu e ] 20 de noviemhrc dc 2012 sc I'euibieron comentarios de 1145, siguienles Emprcsas 1 Irmica del Caribe S"
351,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," (, TERCARIBIE, ) 2 Eduardo Wong, "
352,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," (, FOR'IUNA ) "
353,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"4 Iaso Anchu HydrovPowcr Corp (, PASO ANCIIO, ) 5, Victor Carlos Urrulia Guardian "
354,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,6 Gcncradora dcl Atlnrico SA
355,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," ( GENA, ) 7 Empresa Nacional de Encrgia, ( EMNAINZSA, ), 8 Cmara de Comercio de Panam, 9, Panama Power Holdings; "
356,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,10 Pedrcgal Power Company 
357,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"9,12 Autoridad del Canal de Panam, ( ACP ), 13, Ideal, Panama SA "
358,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"914 Sindicam de Industrialcs de Panam ( 511 ) 15 Cemro Naciona1 dc Dcspacho dcpendencia de la Empresa, dc'1rzmsmisir'm 1i1ctrica S 16 PANAM Generating LTD"
359,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," ( PAN-AM, ) "
360,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"17: A135; Panama S, "
361,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," (, SUEZ ) "
362,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,19 Asociacin Pauamca dc Ejecutivos de l'mprcsas ( AIIEI'MZ ) 10 Que mediamc Reso1uci6n AN No
363,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"6007-Elec dc 13 de marzo ( 16, 2013, 1a, A8151 `` aprohd "
364,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"The modifications that were resolved by the Public Censorship, No"
365,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"023 12 references to Commercial Companies of the Wholesale Electricity Market, which lhcmn dictadns mediama Resofuciu N0"
366,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, JD-605 de 24 dc abril de 1998 y sus respectivas modicacioncs
367,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," That March 22, 2013"
368,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, 1St Flrma forensc Anmla Robles & Asociados
369,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, Its Condition of Special Representative of the I'edregal Power Conmany S
370,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," presenl, formal Recurso dc Reconsideracin conira la relbri, < 1a Resolucibn, AN No"
371,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, 6007-EICC de 13 de marzo dc 2013
372,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," Con el objelu do que la misma sea mudicadu dc forma la que, quedc sm elbclo y 36"
373,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, Rcanudc e1 proccsu ( 1c consultas can 105 generadores para que St 10ng un acucrdo respecto de 1215 nucvas Reglas ( Torucrcialcs y 103 parmctms especicos qua dchen servir para cuanticar e1 precio dc 1a cucrgiu cn cl mercado ocasional
374,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19, What are you going to emerge in the bottom of the Resource dc? Reconsiderate me in1crpucslo
375,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," resulta necesario, punmalimr, 10 siguiemc: "
376,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19,"] 1E ] administrative challenge, challenged aprucba modi fi cations to Ias chlus Commissariats of the Mayon's Market of Privacy, which are slides for commercial management, ( 1E1 Mercado Mayorismo dc Panama and must be complied with by all the companies that choose commercially in said, Market called Participamcs"
377,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,19," 1121 Market or Participames 2 Debido, a quc 1a Resolucion objcto dcl 1100mm dc Recomidcmcum cn"
378,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20, I commented not urea personal and / or individual legal opinions and 19
379,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20,"Official Digital Gazette Friday May 17 2013 Resolm 1 ( m AN Naboo ~ F | cc of 8 of April 2013, Pagiuu 3 of 4 "
380,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20,So not referring to defined cases
381,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," The same m ) decides a concrcta situacic'm afcctc subjelivos, dcrcchos, panicularcs or individual of a single person"
382,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," Since he does not decide in 61, fi mdo Hi Is puts term to 1m inslamed process in this Reguladnra Enlidad, As it is of general knowledge, 105"
383,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," Unacceptable acts on the gubernaliva are those that in direct form, a subjelivo law right of one or several decried or delerminablcs persons, pure e110, Acquire the status of employees who are affiliated or afflicted by the decision or c ]"
384,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," A010 reason why 1 61616 11pm of aclu should be personally nominated to such persons, such as 1n sc fl alan 103 articles 29 and following of the Lay 135 of April 30 1943 Orgenic of 13 Jurisdiction, ( Ionlencinsnn Administrative"
385,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," On this, The last aspect, it is clear that what is at stake 30 of the legal certificate cilada an ( 1, considering what anlcccdc qua lnu cl next lenor `` Article 30"
386,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20,"All of them - must be personally resolutions concerning business, in which individually there will be intervention or Should quedm ( ) hligadu a panicular? What is the meaning of the previous 10 1 scgnndu paragraph ( 131, article 46 dt 12 ] Loy 38 of July 31, 2000 pm, In which the Proccdimicmn was regulated"
387,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," General Administration establishes that the Legislation, resolutions and dcmz'xs Regulatory, administrative, actus or those who eat norms dc General efccto"
388,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20,"only, seraln applicable from his promngack'm in the ( iacela ( ) fi ciaL, unless the respective instrument is valid for a period of later date"
389,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," Please note that Resolution, AN N ( L, 6007'Elec de 13 de mum, ) of 2013 licc general general 6, impersonal and it was published in 121, (, 12160121 ( ) fi cial No"
390,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20,"27,255 of March 28, 2013, since of confrmidad with the administrative dcrechu, does not cover the Personal nourishment fi gure ], when The resolution does not have a particular character or affection to a person"
391,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," The contested Resolution also does not put 1611111110 nor decides the basis of a special process If you have recourse to it plan a sercice of iccidensicclics to demoswar that 1:15 dispositions agreed in 13 Resolution, impeded Afcctan and damage in a direct way to your represent cllo in Nothing dcsvirll'la the nuluraleza of the contested act, so quc, nus, enconlmmus, frame to a general cara'clcr nurma, addressed to a plural numeru indelerminado dc personals and by tamo, is not impugnahle to light du 10 qua provides for the Law 38 of July 31"
392,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,20," In connection with the cousidera- tions that are annoyed at 103, peirratbs quc antcccden 121 Resolution of the Reconsideration of Reconsideration in Relation consliluye, an act reg1amcntario that is not susceplihie to be challenged through recursus on the government, road cspeciaImemc purquc, nobody issue lcgilimmio for hauerlo, so that No person can have [ a particular condition of agruviada 0 affected by its right subjclivo 0 in its legal status concrcla by IL ) ( 1116 RE"
393,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,Irimero RECIIAZAR DE PLANO por improccdcmc cl Rccurso 11c Reconsideration filed by the 11mm forensic Anzula Robles & Asnciudos in 20
394,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,"Official Digital Gazette Friday May 17 2013 Resolncibn AN Nawao { ies de 8 d, abri ] dc 2013 Pagma 4 dc 4 rcpresemacin dc la cmprcsa, Psdregal Power Company S"
395,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21," (, ic, RJ, cn comm dc la Resolution, AN No'6007-Elec on March 13, 2013 for the purpose of The cuul sc npruehan Mndi fi cations to the Commercial Rules for 91 Chicory Market Apps under the JDV605 Resolution dated April 24 1998 and its mutagments SEGUNI ), OR COMMUNICATE that it is assumed that it is the gubcrnulivu road Funtlnmenm dc Derechu Ley, 26 dc 29 de Enero de 1996, mudilicadu par cl, Dcurcln, Ley 10 dc 22 de febrczm de 2006, Ley 6 dc 3 dc [ charm, dc 1097 y sus, Huxlicucinncs Lcy, 3 % dc 31 dejulio dc 2000 NO'l'lFiQUESE AND CUMI'LASE, "
396,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,"Zelmar RODR IZ CRESPO, General manager En Pannmt a lo Wat, ``'' I'M'__ Q, Q1hj _____ ~ _ dc ~ 5 { T'i, alas, 17-25 dela "
397,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,"Anmco at 8 3L Resolucln qua anlacada'1 / / \ flflfl in fl m ma, fi wb, Mhuw, "
398,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,"Ifaggrgrz / k, fi "
399,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21,And This document is a copy of your Original Segl'm
400,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,21," It consists in [, 05 archives, centralwzados of the Autondad National of I05 Sarvicios Publi _ `` 3, Given to Iaswias M of 20 "
401,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, No 27289-A Official Digital Gazette Friday May 17 2013 NATIONAL AUTHORITY OF [ 
402,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"08 FIJBLIC SERVICES Resolution AN Nm, fi lslvElec, Panama"
403,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22," I May 21313 ``, For which the Resolution AN No is modified"
404,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,from May 2013 and its umdi fi cacfnnes
405,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"I, ordered the section p fi hlim and users to leave the Systumas dc a'm acomlicionado ham, that the National Auluridacl of Services P, fl, blicns, (, ASE, ), revaJL'' e"
406,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, The current mergelic silucian and urdene e } levamamicnlo dc such modidas 
407,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"The GENERAL ADMINISTRADDRA in use of its legal powers, CONSIDERING: "
408,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"That mediates me, the Dwain Lg ) r, No"
409,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,In 22 fcbrem dc 21306
410,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"the emmaura was reorganized of ] Regulatory Entity of 505 Public Services under the name of the National Authority of Servicins, P, fi, blims"
411,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"as organism, aulnomo del Eslasiu entrusted with regular at controls"
412,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, The presmci n of the pvcific services of abutmimicto 41c potable water
413,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"allala fi llade, sanimrio, electricity"
414,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"l, | communications, radio, ) 4, tclcvisin asi, CDITID, Ia, lnmsml'sv, fi n and natural gas distribution That the Law No"
415,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"6 de 3 de fcbrero de I997 and its mdi fi cations `` For ] to cuac 5c dictates Regulatory and Influential Framework for the Provision of the Electricity P, fi ble Service, `` "
416,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"established, the rgimm to which the activities of the gmacibn tmnsmisifm, Diarrhea and commercialization of clinical anemia"
417,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,deferred to the mplfi fi cation of the electric fi eld fi
418,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22," Lm That, in accordance with numeral 3 of article 4, do 15 Lay N0"
419,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,6 of February 3 d-B | 997 c1
420,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, This company invested 505 electricity services to ensure the provision of electricity
421,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,commua and uninterrupted service'except when cx tslan reasons of fi letrza older case tbnuitn'
422,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22," That, u ] numeral 8 of article 9 of the Lay No"
423,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,6 of 3 fever since 1997
424,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"This is Amount Regulation, Denim of the rclaciomdas functions, n1 sector of Clclica Clan margin, regulating regulations for the use of merger funds pm part of ins wnsurnidore' conforms to what is established in the NGDJ paragraph"
425,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,9 dc Raglamemo de Oparacin Ic wirespond to the National Center of Dcspacho
426,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, [ CND ] to develop the manuals of the dc fi lds Procedures to the Metodnlngias that are necessary to carry out their functions
427,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, Operati fi n intcgmda of the Sistcma Intcroonecladn Nashua ] ( SIN ) that assign it to the Lay and [ as rcglamcntaciuncs uigcm' following e ] pmcedimiemo ntahlccidu in numeral 15
428,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"4 of The Commercial Regimes for the May'misla Electricity Market, stacked by the Resolution Nu"
429,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"JD-605 of 24 from 3993 and above That, according to what is stated by the Opetacldn Regulations"
430,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"o rcfcrida parigra fi n, a MOD ] "
431,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"cl Cemm Nacional de Dcspaclm ( CND ) approved the Mclodology for Administration, Cl Rationale of Suminislro de Energia, Elclriua medame Extraordinary Session No"
432,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"02-2007 of December 15, 2001 modified By Session Extrwrdinnrin No"
433,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22," 03-2003 dc, I 1 dc diciumbm dc 2008 Quc howling how N0"
434,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,ETE-DCND-GUP- fi fi QQ-ZUB d'
435,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22,"'April 26 2013-, the Canim- Nacional de Dcspachc- ( END ) informed this Aulcridad Regukadorn"
436,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,22, I declare state- of Alma dc Racionamiento dc Energa ( BARE ) 
437,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, No 27289-A Official Digital Gazette Friday May 17 2013 Rewlucic'n AN No
438,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"61 S, t-Elcc dc E7 demnyu of the 20 Pigina 2 d, 3"
439,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"What can, if end of uduplarmadidas and necessary operational, strategies"
440,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"yields or guarantee The financing, is continued and continues until the end of the year"
441,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," electricity service? Due to the njcremenlu of the dementia of anemia to njvel nachnal to the affectation of the enacin fluwosa and a ] de fi cit in the installed cover- age caused by the mdnsponibilidad dc, some units of generambn Iamciemiw dc Agenres ch National Environmental Market"
442,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, It has been necessary to incite the `` merrtiw'' market
443,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, What is the resolution of NuHI of May 6 2013 No
444,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"l423 dc dc maw de ZOE } Nol425 de 9 dc mayo de 21M } ), 4, N0"
445,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,I427 from 3 dc magma of 2013
446,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, The Secretam NaciOna ] de Encrgia proposed to adopt measures for the execution of strategies to respond to to optimize the cyclic
447,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"continuous and unhindered service of elemricity between cllas 1, no milizacin of I05 air conditioning systems, an at sector, pumice, oomemiala offices, commercial, ommt, oomeruios and others"
448,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," For this assure to nivei mammal e1, first-time supply of clum'ca energies, members, mmengem 13,5 causes that have generated the current situation in the energy sector in 11mm country Qua mediante Rcsotucftm AN No"
449,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"6136-Eicc of May 7, 2013 mudi fi ed pm has Resoluclons AN No"
450,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"EnM fl LElec May 9 d, 20 ], AN No"
451,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"614SElec de N, do 1mm dc 2013 3"
452,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"dc IS dc, may de 20D cela Autordad Reguiadura ordcn cl Shutdown of IDS Structures of Air"
453,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, Let'S carry out a schedule of eleven o'clock in the morning: { E1130 v
454,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, } to two of the [ aide ( 2200 pm
455,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, ) in the cmtraL government offices and in a family dial
456,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"de la lm fi, an fl ( 10:00 am"
457,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, ) at 3:00 p
458,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," ) ) for centms comslcjales, mn cxoepckin of those cnt'ldadcs qua"
459,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,per the nature of the 105 services
460,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," They provide rcquieran the U50 dc csle system until the Nacinna Authority dc Ins, Public Services, ( A3513 ) revalidates, the current energy situation and orders the second month of December"
461,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, That the National Secretariat of Enrgy to Resolution of Resolution No
462,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,E438v of May 15 dc 2013
463,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"I mimed to am Aumddnd Reguladom [, a paulalina decrease of 155 nm merge-related savings, 6 ] off fi, rc, alrc, conditioner off and on luminous lemma and nocturnal laces decomposed in buildings and Monumens That the numeral 26 d3 ] miculo 9 of the Law No"
464,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"6 of February 3, 199 "
465,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," The attribution of the National Love of 105 Services L'lblims' perform an gcnm-al Insu necessary for the fulfillment of the [ binding ] assignments, assigning the qua Lesie Lui S:"
466,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"First, TO MODIFY the Second Article of the Ruling AN"
467,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,6136-Eicc ( in 1' dc may de 2013
468,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"mndi, fi ed pair in Resoiucin, AN No"
469,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,6 ] 40-Elcc of 9 dc mayu of 20
470,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"11, AN NOMS-Eloc dc 14 dc mayo, :19, 20I, 3 5r"
471,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"6148-Elec of May 15, 2013 of the"
472,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," Sigumnle'II'WIICHIJ ``, ORGANIZE all private sector, clickers dclv dedicated to Oomercialm amivities such commiales mm commiales, oomercios and commercial offices, which manage"
473,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,npagndos 105 shelemas of air
474,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, I am looking at the hormone oomprendbdo 2mm 135 once a day ma
475,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," Fi am ( [, 1:00 am"
476,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," ) and 133, two of the tardc ( 2:00 pm ) until the Aulority Nacioml lie: 105 Public Services, ( ASE, ), Rwaliic, 1a energy, current and ardent eevantamiemu of said crazy"
477,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23,"In kindergartens, kindergartens and nurseries, dande has mcnnm fie"
478,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23, Six ( e ) years of Mad can be used
479,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,23," Amicable, condicmadmes, durantc, Ioda, lajmmada, eamlar, 2"
480,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24," No 27289-A Official Digital Gazette Friday May 17, 2013 ANNu Resolution"
481,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,"6I51-Elc tic ITdclnayodtl Mgina 3, 6:3 For 10 $ Iegalw of this"
